marketing_spend,advertising_spend,website_traffic,number_of_customers,product_price,discount_percentage,previous_revenue,revenue
35859.06,25458.48,133826.76,1548.79,119.73,0.06,279734.99,176083.14
32092.47,15119.57,118287.23,1055.99,44.11,11.22,184485.1,139342.03
42218.98,27808.36,50368.72,1382.82,382.15,25.14,222752.34,167250.88
8917.35,15855.62,156842.67,939.14,148.49,29.81,167517.25,99231.68
9346.72,3824.62,89436.22,2474.99,401.11,43.07,209262.91,151698.14
32297.81,10229.21,107873.13,1978.31,95.28,18.03,223746.16,158480.64
24734.83,10608.91,100044.5,690.85,246.1,10.34,441725.43,160484.56
12193.39,6902.62,147120.46,3597.29,352.68,40.25,412207.37,257760.09
19231.84,15985.7,159477.97,3267.41,393.22,30.45,360778.6,190843.91
39265.03,19613.12,111336.84,2648.98,50.36,27.72,217803.7,196281.82
22653.15,9574.9,149171.74,867.35,295.09,28.1,420291.77,196201.08
7923.17,11583.25,24033.01,2917.89,153.43,31.39,192307.04,118286.53
13406.05,10699.55,93469.58,1430.43,474.05,13.83,388359.7,203701.87
41315.32,22924.52,46784.67,2613.9,256.86,8.97,68393.05,146243.71
19480.09,7417.91,48842.54,2272.17,122.39,45.83,200900.16,130104.45
25857.34,6891.23,43729.48,477.23,30.86,28.22,479096.28,187118.9
8560.88,10947.15,15201.39,2607.26,409.54,48.02,305324.08,185066.49
17372.37,6122.61,143177.63,1288.43,433.2,9.74,309360.88,184895.98
32747.1,7427.12,31477.42,1520.09,244.25,6.2,91321.09,126588.47
49956.13,26444.43,64868.72,848.06,202.22,47.43,103990.84,126363.84
25792.8,22821.58,40108.19,595.98,312.16,49.04,436349.57,219717.92
28858.8,22576.2,85778.96,1675.04,460.41,19.01,169358.82,163131.14
34205.28,25473.8,55185.01,2868.81,288.94,40.71,227972.04,171179.26
30413.39,12952.02,115169.3,1623.42,369.6,16.04,186836.44,114545.25
39419.97,12126.49,72129.19,1497.79,391.43,28.2,84585.95,113129.45
22909.15,20718.33,127256.71,2951.08,137.34,28.81,312961.71,213472.94
41581.69,25050.23,62760.65,943.01,214.42,20.11,344705.28,211705.24
21435.59,14361.23,86538.25,731.4,210.41,26.47,92039.62,78671.59
23333.04,8515.79,65936.41,1029.52,454.81,38.3,258538.74,143888.52
44294.02,12030.02,80001.64,1802.31,167.07,15.17,81239.36,133937.11
24547.43,11407.49,132283.77,1592.53,489.57,14.76,363792.24,196486.27
37709.53,23677.49,161600.77,1736.99,415.02,39.89,125233.72,113926.5
44292.96,21650.09,73266.73,2048.97,182.4,39.37,124929.3,144988.03
6194.12,1786.39,115451.6,2669.66,313.51,0.15,294941.88,161931.67
32750.21,22567.26,53779.07,1647.51,201.39,23.6,28711.06,96583.5
9865.41,9302.57,147025.03,2573.04,261.06,30.48,454281.74,249038.25
48882.44,21489.28,145337.66,1925.42,239.02,2.67,459836.91,223027.71
31818.45,23634.15,149960.89,879.99,91.04,16.47,462227.69,185161.35
41523.39,20598.76,80035.01,2792.76,415.5,2.8,432605.76,210412.41
34278.12,18627.39,60129.84,970.45,336.5,49.37,155431.37,107237.25
49884.78,20554.0,111671.63,2690.04,129.12,17.75,468337.01,263221.17
3252.2,4446.65,59169.78,3279.38,19.34,29.11,142167.51,118796.85
3386.23,3384.98,99944.25,2788.03,150.99,36.19,228128.17,159815.56
36754.42,24786.64,130999.56,2794.82,459.3,14.17,467282.78,253207.28
19593.74,5199.36,59385.75,2524.66,445.64,7.35,99529.19,129900.07
4487.27,20757.4,117601.21,2708.97,282.58,6.71,134189.04,156870.81
39010.56,12597.6,93937.22,2380.06,365.28,12.27,34958.85,115669.69
14246.75,11208.8,134313.94,1192.83,259.81,35.66,375511.14,189123.5
42621.03,24963.3,138758.07,2887.05,429.3,18.49,267606.8,215985.81
29936.33,17673.45,43614.74,1581.72,425.5,12.52,229660.86,138892.99
36127.62,16511.05,59469.02,2287.28,287.39,34.94,167687.96,138537.27
46289.74,17765.06,87106.06,3223.29,250.32,43.54,289619.01,180444.1
46953.5,16110.61,64514.3,556.76,288.33,40.17,252892.46,161653.78
25623.09,6049.81,98656.43,1027.45,185.06,24.31,210311.88,120232.25
2001.71,13686.99,100599.13,3006.9,90.16,45.38,32338.48,94964.96
25551.19,11274.41,86077.31,2061.63,174.49,13.34,277503.44,183715.35
2689.08,19168.26,61454.81,2128.82,57.89,29.61,386830.1,200323.08
14958.37,13632.64,112937.15,2524.39,364.46,49.41,305751.43,143650.15
3970.91,6947.07,42879.8,2070.9,311.97,8.66,181911.06,108996.0
34222.57,8816.97,30776.51,1353.64,327.1,0.66,171081.55,148865.61
26047.48,18130.53,126378.9,3587.28,361.16,5.29,290150.79,205141.19
21830.03,20427.84,125634.63,894.39,355.17,33.83,286634.86,173786.42
23755.68,14941.11,18333.72,759.75,175.52,10.26,431822.57,216945.13
46323.16,27126.61,90245.29,1081.65,397.97,23.79,478085.81,231973.85
7494.56,17984.01,21107.42,1438.46,490.42,13.29,249464.8,142661.21
5132.9,9428.77,140639.7,911.72,277.91,23.33,186787.12,116394.58
37973.94,8505.14,52167.65,1629.06,149.73,24.71,421645.52,185409.27
22505.04,17928.1,122471.95,1010.5,497.95,49.52,222087.86,97624.05
14506.12,11071.43,158466.82,3621.94,323.44,11.46,257315.91,207844.27
12906.31,5700.67,56085.68,995.67,182.62,35.12,106528.22,89739.74
1590.54,19676.02,85000.37,2922.23,167.18,13.46,191581.98,157787.79
11133.86,13503.67,33753.63,274.98,329.64,13.81,290168.63,136398.34
22796.95,7036.2,30415.85,1014.99,325.1,36.48,199646.52,116500.57
26102.16,9544.78,55422.16,2412.89,196.95,38.92,160051.46,120017.72
24978.6,15764.34,116959.59,1421.29,459.52,42.21,200217.85,148081.15
10436.95,14293.66,68893.66,3058.93,156.72,10.27,50328.53,125161.24
16461.3,8545.76,146663.74,1273.58,106.67,12.92,24181.47,63128.84
22962.16,20519.53,138563.79,801.03,188.9,26.84,188093.98,124272.05
26631.43,11275.37,136689.05,2020.88,368.83,47.13,263132.44,165121.69
34902.1,25847.52,85639.78,925.87,352.16,18.26,389925.62,191193.39
16757.62,8038.6,58329.63,724.02,177.78,8.34,115378.07,86925.58
37562.88,8581.91,139792.11,1926.91,22.28,39.69,94665.36,115519.16
7564.88,11766.14,48512.13,2154.14,262.53,26.0,156573.78,104249.26
39857.24,17121.06,67149.89,585.8,245.39,21.78,360414.21,182168.34
4378.01,10633.07,154735.78,2836.08,277.47,6.86,75520.2,109601.21
40402.1,26344.64,108002.95,2597.98,459.39,15.95,281716.4,172961.23
38873.93,22391.37,130813.86,2438.49,178.65,43.61,341970.53,216287.62
39993.64,11569.64,122931.23,2612.48,294.78,45.67,21657.49,121300.59
9088.85,6081.92,70813.31,1105.62,403.42,30.06,457202.6,185832.83
46528.97,14330.28,24189.42,336.53,20.36,23.27,483165.34,198098.07
38607.86,12414.0,21022.66,469.49,418.79,45.85,81815.35,93403.78
43418.66,13782.34,158798.77,1733.98,238.17,3.14,475639.35,243180.9
28788.36,11705.3,110588.93,2580.45,389.67,27.97,183437.54,178678.47
4018.16,20074.09,118133.04,961.47,188.56,7.75,25761.57,76650.54
1774.47,10638.35,119841.0,2190.66,346.27,48.89,178574.87,116221.8
19175.19,18638.11,158162.6,1457.62,384.18,23.3,171574.63,134973.74
28779.53,6289.54,105599.39,988.7,341.41,31.74,68353.08,80777.81
40539.23,26577.63,154213.73,3013.43,82.8,3.22,495493.77,250394.31
11589.49,15775.89,85762.38,2320.57,14.32,2.15,432663.18,234238.61
28655.24,15040.83,45410.55,353.87,275.13,32.1,136177.59,92212.79
22612.79,19026.48,28983.15,2053.32,115.79,33.37,153405.3,136627.72
29966.05,23257.56,74959.09,2442.95,108.95,20.75,276791.77,158124.12
21017.9,11404.68,145674.54,3404.03,496.39,16.21,31103.71,153018.21
42620.19,20694.99,152040.78,1324.33,185.43,5.06,203781.69,148431.23
38366.91,12882.8,100915.91,621.43,137.13,9.97,355056.26,185768.94
1602.83,9278.4,106191.56,1254.77,471.87,21.65,128982.08,106058.07
20529.07,18586.51,87923.97,853.77,63.43,5.94,317592.83,161107.19
7841.56,6078.82,125968.7,2181.59,167.89,24.81,79714.97,87081.72
10292.67,18436.27,69643.58,2333.12,398.86,18.25,82587.49,97862.82
4589.05,11687.24,86414.56,1391.77,103.05,27.11,228454.77,116701.02
16663.61,6023.94,21641.85,1780.16,438.24,21.84,267819.67,138581.34
47552.99,22219.59,64610.51,1082.67,138.07,48.1,107415.43,120475.54
25812.33,21197.99,38060.95,1819.39,468.19,38.4,236380.69,167335.02
37538.08,8514.18,81801.51,1554.14,68.26,19.44,223918.85,174769.58
7704.76,6259.56,82267.59,2666.37,184.31,11.89,92777.51,105234.73
19404.69,6850.83,102175.4,1128.97,52.98,25.94,308598.11,120491.33
24200.29,9179.42,41765.68,554.17,226.04,16.27,37854.75,75737.38
5410.07,14800.83,38335.78,402.14,46.45,30.67,380030.2,150492.36
40123.97,18276.11,74267.7,636.52,452.73,37.51,125543.14,111164.24
49837.18,15251.34,56269.39,2720.66,174.42,25.85,254017.11,178037.73
38759.86,18810.92,50728.82,1125.35,287.96,43.69,301824.83,174198.22
29788.46,18369.71,23272.06,803.8,407.46,49.71,323779.84,171167.04
6062.82,7458.36,117573.98,3276.62,12.92,37.07,38435.07,89359.88
40493.54,25593.2,118650.85,1940.52,24.99,33.94,42955.25,104136.57
47963.03,16066.36,157364.22,2162.88,424.01,45.73,367524.96,230342.55
41030.46,25284.68,36402.12,1234.85,239.78,32.41,402069.11,224528.31
16895.88,22067.12,61365.01,1396.7,210.23,34.85,480495.31,185430.89
22457.3,19062.25,57231.53,491.93,392.76,48.65,452995.5,189462.91
43491.44,13678.05,101926.52,651.29,313.14,35.63,75975.95,115867.85
38657.33,15723.17,162077.67,1707.49,299.65,21.99,284533.22,192290.69
8525.41,9926.94,48601.96,2911.71,18.48,30.75,347809.63,202412.28
17819.82,23433.96,43638.74,1230.67,64.33,18.47,228892.03,149604.98
29913.72,19473.23,72688.38,1800.71,130.63,24.69,211379.17,120319.53
35166.41,7721.71,114828.8,1487.94,221.21,19.73,381939.03,185800.25
13832.92,20408.97,97132.29,823.42,56.82,11.38,139893.88,91724.98
1950.9,12827.93,95388.01,3019.59,477.01,11.91,414844.01,210451.07
14918.51,6551.92,104733.77,2192.97,408.05,37.32,137750.74,142163.83
33724.61,15665.96,36878.26,2366.92,270.52,15.13,36655.56,110493.69
46445.56,18110.34,28658.1,1788.87,221.41,42.79,479729.84,261246.56
41531.5,19925.06,158984.47,3071.97,345.66,8.27,261613.14,175285.66
18841.31,10526.34,66262.05,1041.1,368.87,28.88,86406.85,88794.26
47059.15,16591.65,79626.29,2319.59,447.96,24.53,446711.52,220311.47
10458.23,7946.03,93803.71,2364.13,242.41,22.14,178556.29,132331.17
42322.82,10588.7,116222.35,3179.14,437.05,12.37,74666.73,160444.0
39188.52,17818.16,114678.32,949.3,127.18,29.14,403780.92,188292.65
14507.61,16921.53,151650.01,1139.93,309.69,21.79,211934.01,115854.5
16748.63,5277.97,143193.28,2709.66,245.94,18.93,125403.01,114496.83
17940.81,6655.86,81288.04,1751.29,319.99,43.0,349251.78,153800.03
5248.86,16917.19,140740.25,1852.09,176.28,32.67,496159.04,233291.01
21287.28,18226.2,137942.98,3366.54,287.88,38.9,217081.9,193575.89
16564.15,6395.63,85962.53,3259.66,446.0,24.25,355655.92,201617.23
38625.01,16681.45,76812.45,769.98,47.83,44.0,459448.89,223388.11
49942.6,17058.59,64988.67,1566.0,416.63,12.02,88435.39,121665.63
49482.56,20626.21,150125.36,1586.89,108.42,6.48,124378.87,147197.79
43118.5,28015.57,102396.1,3004.41,245.29,1.29,389466.6,227078.29
5896.66,13532.56,110492.46,2824.47,200.75,41.64,153105.92,135939.88
27803.8,14697.04,82882.35,1007.68,194.98,12.19,276083.95,163196.98
16052.86,15558.57,142352.76,2673.18,499.57,32.07,446790.13,257490.15
25817.19,21289.91,31668.97,1064.03,85.55,48.22,407816.67,149080.16
16108.33,9065.98,96015.05,2243.5,498.6,39.68,294705.23,162790.87
41670.94,9185.32,34852.42,720.38,491.21,15.55,305148.41,137739.67
40669.38,11752.07,76136.77,940.59,293.76,48.82,469990.35,193801.35
16190.12,7642.05,140654.35,2048.05,279.53,4.9,448359.64,236968.64
9181.67,3342.14,146475.69,3037.34,123.18,39.13,368048.17,188757.37
5893.26,4180.45,109120.89,1791.32,145.49,20.62,120741.15,72793.2
3758.15,1970.29,133323.01,1550.89,84.32,31.18,421848.99,174454.96
38146.3,26058.99,50481.99,2832.11,441.34,46.48,333733.64,223173.15
8555.35,8893.35,77618.27,2423.67,476.49,23.01,180349.27,132828.76
29403.57,20719.69,113177.2,2151.62,28.04,43.98,24126.67,101012.03
8974.74,10440.6,48304.52,2826.81,475.77,8.3,30241.66,103137.82
44599.19,11723.3,78391.88,683.65,61.57,11.96,300915.2,188502.69
48264.48,29462.26,138910.76,1948.35,203.46,21.08,444615.98,232607.91
17255.72,22937.0,141496.92,1685.09,432.15,42.87,96027.79,102967.74
45925.57,29095.59,86289.26,1852.28,194.13,26.63,262045.65,171210.5
39601.85,11437.49,103192.78,1092.26,396.17,9.84,155112.45,107479.92
46214.22,28870.45,28125.04,1129.51,339.64,5.84,249237.77,190870.36
6822.55,3505.99,57462.46,3144.71,129.56,22.82,152512.82,108381.3
28066.85,23356.31,75226.85,3213.97,496.16,40.54,269498.82,215615.98
43167.93,21581.35,44989.61,1496.74,448.09,30.51,179371.15,159545.71
14731.28,20329.93,111785.97,2928.75,149.47,41.67,428320.26,252372.67
11261.94,4840.26,34899.82,2449.05,339.91,19.32,94670.96,104817.23
20311.24,9643.35,88260.52,3242.82,245.69,17.03,459769.05,264014.54
31859.6,20146.59,50034.31,1859.61,233.94,0.1,396910.5,206063.4
14629.95,18561.81,97752.33,2956.49,103.98,29.86,422194.19,192198.94
34217.28,21249.35,134728.75,1400.35,326.5,10.01,156140.17,140231.6
43175.93,26647.39,87534.62,2357.58,11.47,44.87,101911.29,130857.91
37583.45,20929.64,62371.84,3108.56,20.34,2.2,149804.99,183741.88
9476.73,21527.03,47103.33,1114.57,148.92,15.67,335815.06,150780.63
11552.5,6085.49,98442.0,2435.03,206.35,10.93,285176.9,156390.77
15801.51,16686.98,74967.37,3268.3,226.88,24.07,342524.34,200812.62
47493.31,15332.87,30075.72,1631.36,253.83,1.37,493572.95,234592.16
8104.14,9729.36,55594.11,798.18,179.22,47.01,211449.22,130219.86
48897.79,11543.31,155088.19,1433.83,137.78,41.93,490879.07,258049.3
47077.22,28722.29,130094.81,2631.72,249.29,35.83,488159.78,256206.0
28587.53,7299.83,127224.1,1147.06,397.84,41.16,244420.07,143733.39
17611.38,10206.27,56623.33,1341.24,50.78,36.95,328087.89,126587.54
34516.01,11010.37,105837.26,1752.58,55.54,6.34,142603.48,122287.12
2785.17,16515.67,136830.61,2629.65,387.15,24.49,276618.0,143588.56
25279.82,17946.84,117598.32,2335.26,403.55,6.74,95764.29,120490.37
20077.37,9346.48,122811.85,3304.48,489.13,21.53,269261.6,163690.86
28529.13,13393.95,70490.37,3113.6,492.71,29.7,435291.05,210364.94
46916.07,26424.59,99608.61,1295.76,406.8,38.88,325913.24,185909.71
31949.8,18577.83,164541.62,2607.23,306.05,39.15,166356.68,163186.38
42715.4,22057.94,141386.48,1624.46,381.09,28.62,157063.56,135496.08
33638.88,7688.82,16368.98,2541.25,401.48,3.09,158307.96,152458.9
46282.11,21533.95,156702.67,2083.22,53.76,15.69,454697.54,254052.75
10073.79,6381.57,52990.17,1240.71,48.44,11.67,53694.19,72645.0
42633.2,27127.16,34899.52,1831.42,128.91,20.2,405435.09,235892.07
21598.71,6181.59,129987.78,3495.61,480.31,47.05,74555.37,136511.91
43841.4,24061.0,121347.95,3107.09,308.85,12.45,187510.48,150261.23
41266.88,19800.59,34835.07,2433.95,36.71,37.69,39237.15,100209.08
27865.39,17293.44,108663.89,1023.43,444.03,23.62,426533.58,206435.23
39889.96,26184.8,26558.69,1176.98,139.79,18.8,313555.68,163617.19
28106.73,18789.5,134211.01,1745.2,443.7,6.94,308752.99,174864.58
7570.64,6064.88,130920.29,3343.15,457.11,12.93,125165.55,127779.01
18371.77,20553.07,62731.25,3027.45,428.84,23.82,122205.8,138640.44
42031.79,26511.31,109478.85,3391.33,169.57,5.51,246537.97,193703.31
19483.09,5216.22,42490.76,2094.26,168.38,11.87,295976.81,145069.42
29565.93,15630.58,134964.81,2422.3,69.73,5.64,289813.7,218851.63
7751.88,17205.38,108240.78,1270.21,28.94,13.15,210465.01,127577.64
14629.19,6664.43,72090.68,1321.4,40.12,4.32,314018.66,169739.0
26065.03,13784.34,91917.51,3014.59,103.14,36.35,73865.89,139078.18
27321.46,22470.95,133951.98,798.58,66.89,15.2,36875.78,75463.4
47995.99,25285.62,133393.56,1642.33,63.52,10.64,308379.82,236899.73
46419.59,20315.49,153938.81,3295.46,273.66,29.22,125425.47,175505.65
40503.36,24948.79,44775.64,1134.32,225.01,48.89,381077.71,167329.76
16535.0,10947.05,107386.54,1002.22,195.22,1.88,341801.49,176556.9
2222.44,11635.51,134551.2,3497.38,292.95,21.95,66829.37,121271.4
30016.76,20351.32,132642.56,3376.89,88.79,17.76,434781.46,243386.83
4237.88,9856.58,124345.04,2378.6,210.79,46.93,469420.29,211466.56
25721.79,19678.2,88766.7,2847.21,100.11,43.18,183424.85,146368.22
17777.78,22581.23,60752.88,590.75,256.66,19.66,259513.06,141562.8
34065.82,19648.52,149212.04,3432.58,215.27,15.48,399897.17,259294.13
13975.55,5072.92,76209.31,1458.12,382.31,15.16,496114.2,221728.09
8379.43,20603.32,133933.1,3467.49,240.95,33.21,241480.84,164539.1
42379.46,9341.53,87077.17,3295.51,47.92,12.56,413184.98,254536.53
48811.07,17838.66,97560.09,2643.51,420.01,16.95,317859.01,180184.33
11385.78,20482.09,47603.29,2072.38,407.56,43.93,184273.73,131762.56
27039.98,17813.04,142237.24,3343.61,418.66,2.76,385873.72,226997.42
38070.8,21375.09,40448.92,500.9,216.65,13.84,314846.45,190672.22
31910.78,25418.63,124500.34,2535.18,87.42,45.84,104801.0,159273.31
44093.88,20313.4,109421.79,1682.1,242.12,46.5,352337.09,227178.37
12403.88,16949.34,92410.03,2330.41,249.9,22.72,148778.79,148716.79
6801.56,15292.08,157442.66,1961.09,117.94,2.56,60280.05,83073.95
16638.67,20483.61,115272.8,1386.75,471.6,10.07,380888.7,200138.96
30165.43,16592.95,155859.43,1368.88,270.43,12.77,189603.24,155785.78
21428.71,6641.32,142995.25,831.78,406.01,47.05,383600.1,177738.64
49856.38,23393.7,162086.93,1445.95,403.22,43.14,221995.79,179864.45
30965.64,13557.92,27998.13,1629.74,113.18,19.64,461626.6,237573.59
15225.15,11152.17,120931.27,1274.07,277.55,44.11,53256.13,84016.35
46464.55,17447.34,46891.25,1088.19,140.23,30.4,138948.77,135968.83
34530.99,14107.78,91907.55,1339.67,156.95,32.13,438781.05,248443.86
30380.08,22548.05,125907.47,1571.22,410.35,4.45,405511.83,195935.21
21759.1,12198.81,61911.78,2963.69,375.72,43.9,236956.1,164657.46
1992.68,7682.22,117074.15,3563.17,478.68,39.13,152875.33,154143.23
28820.05,22312.84,36013.88,2473.86,73.88,9.0,179238.15,147655.05
39557.68,17207.35,48158.16,800.5,82.96,16.74,156216.03,119934.13
3881.25,11426.58,59702.58,3045.81,84.48,41.76,413351.66,240612.68
16378.49,17847.32,59356.55,1032.7,203.07,17.11,78092.64,99537.66
11064.12,21501.49,93346.84,775.15,251.87,25.2,192664.46,105092.9
46406.85,22050.73,66235.77,1844.12,87.88,9.4,123545.76,150666.08
42335.17,23833.87,32945.98,2875.83,42.74,38.33,482102.88,304639.22
37837.25,18977.88,70527.56,1852.28,288.5,35.61,225002.66,155464.72
7849.59,2177.19,136323.96,3603.43,320.15,21.58,114232.26,119509.31
10388.55,12123.52,34839.88,672.02,31.36,26.97,124839.62,84029.86
11928.77,12160.97,88674.41,1508.04,439.37,25.61,422375.92,202250.27
44734.53,19496.51,78072.51,1201.48,320.62,35.53,185924.05,147754.19
2235.04,6886.64,136844.81,1030.88,399.24,12.76,240076.07,115366.84
36286.88,12431.96,63374.5,1297.19,27.44,26.15,364328.2,161327.4
34412.9,22299.83,121922.71,2844.23,222.05,15.01,476321.81,262741.81
28267.82,14690.46,50513.1,1403.42,246.55,30.23,481207.69,241992.62
40272.61,21151.32,92346.47,1703.2,328.48,12.78,128243.72,155456.56
4760.28,4581.5,96170.44,1751.91,474.31,24.54,476799.51,217019.0
14892.52,4017.96,54221.87,1599.62,37.72,25.34,333638.41,159271.01
25400.41,15436.98,78560.97,2693.38,247.15,11.74,36488.12,120101.61
14437.69,4505.62,153336.12,886.41,304.33,46.77,362182.75,145366.53
15310.91,9465.9,69710.29,2962.29,31.73,36.38,25950.63,102508.98
24821.76,17277.06,37120.46,2555.3,453.03,36.49,408611.91,196412.82
25387.16,14104.03,116713.86,1440.18,375.99,8.11,236667.73,116993.27
30982.84,23456.77,156726.97,2652.65,207.4,39.61,244605.53,167571.73
17590.98,15680.76,48427.81,958.64,278.1,32.88,275264.69,124005.43
39885.31,24335.1,50473.13,1379.7,416.71,31.87,418040.73,221814.94
26608.96,23923.78,122780.04,1876.36,54.45,49.61,277794.94,156128.32
48804.19,19737.24,106653.62,2897.92,237.02,8.94,484313.4,295890.44
17505.97,18429.14,64637.18,1960.89,118.71,40.72,311121.53,170874.31
31381.55,25167.62,152869.24,1636.93,32.36,34.53,403378.13,179097.56
2547.49,18507.27,49399.82,549.87,133.73,35.89,498428.03,183746.27
45522.27,22271.02,64900.43,2445.76,110.47,8.78,320656.01,187949.59
40813.3,24347.51,132218.95,2212.3,240.18,3.55,228118.97,169779.81
24222.7,14285.0,33573.05,1343.05,102.76,34.09,205998.59,112569.07
6108.26,11470.82,37439.15,1852.37,24.39,27.09,150556.93,87459.64
41330.31,22927.13,63293.41,3142.0,15.54,2.03,371082.39,258297.6
30225.81,17023.53,116021.2,3135.91,224.3,24.04,176416.96,133671.15
42369.35,12020.24,125518.98,1250.73,165.7,25.98,222891.97,128553.14
16781.95,11127.46,30519.68,334.28,322.35,30.29,162537.38,75656.36
1422.25,2007.19,53441.86,2695.68,363.04,44.76,68505.69,94122.02
14748.84,11530.84,102929.57,1719.98,495.8,18.9,322853.76,172269.45
13913.93,21973.53,82752.69,2491.17,248.17,27.08,55414.12,121879.02
46706.2,20775.45,62903.75,2375.01,72.25,7.35,374345.42,232285.39
32796.68,16369.13,25105.27,748.24,278.19,25.88,307221.21,172141.22
34907.67,18087.4,79727.61,2560.75,165.31,21.1,37646.73,120850.46
49602.87,21266.21,65652.92,2403.63,230.67,40.35,480621.92,220144.42
18094.17,9414.36,34654.95,1104.19,63.14,2.08,269802.89,139861.09
22867.83,17323.33,20536.13,2483.0,441.07,35.63,457356.85,250927.09
32290.97,25477.85,167748.91,3322.42,124.65,38.7,173821.1,170639.21
3839.32,14780.88,51145.77,2408.73,204.62,8.59,114456.36,112454.23
21823.99,23481.54,130519.89,2007.7,308.13,22.36,321583.13,166072.31
45195.78,13559.15,115839.03,3311.33,81.95,24.95,344728.87,221346.22
20244.02,15677.9,42446.79,1551.7,71.97,3.31,210138.3,153694.82
13623.25,10827.97,46065.76,342.89,362.99,43.02,364393.59,126825.4
11502.93,16322.71,45846.9,2589.56,269.2,5.68,417656.08,212632.38
31009.53,24609.95,50229.37,1715.01,118.96,9.52,350661.71,187164.84
26721.18,13579.35,126890.17,2040.44,310.85,29.82,143484.52,131493.39
13504.14,8274.2,25765.91,2963.13,185.26,19.56,437258.79,227191.25
21814.07,8577.95,143275.39,1440.97,461.61,10.22,471455.41,199812.18
31383.96,9111.93,121678.01,1911.31,259.68,23.38,359066.94,208404.83
6828.71,12306.93,147208.6,2868.15,253.0,10.28,438657.18,246741.97
17977.45,16292.04,99110.45,2587.32,184.17,38.18,291857.12,155213.94
20269.26,8361.96,140904.63,3384.82,392.61,40.69,284896.07,176301.64
19756.37,21150.07,29801.37,1673.74,409.31,40.22,252673.58,147086.26
47281.95,21319.64,144885.79,1715.69,167.7,23.16,481928.57,220482.8
7366.15,19439.98,150557.82,3373.27,207.85,24.14,27466.58,113636.09
9483.26,5800.42,38297.0,624.65,187.15,10.9,252719.78,123835.27
49243.86,15663.86,112103.28,2524.62,398.32,32.5,45070.74,117178.43
14435.92,10419.22,28987.98,861.33,451.58,24.62,420702.62,162256.11
37001.53,27200.81,40963.61,1166.05,320.29,24.69,277868.78,177388.72
7274.58,2645.01,16181.46,972.74,203.69,41.62,201263.47,100998.83
8347.13,5014.34,36527.09,2400.44,322.95,5.27,21526.43,81745.23
24309.54,9068.78,102486.95,773.64,186.17,43.01,257790.75,129454.36
16755.12,22746.36,111365.94,2212.38,494.06,5.36,158575.56,128859.99
20014.62,14626.32,89223.21,1730.16,45.86,7.21,310904.25,176824.79
23969.21,11856.44,34718.99,519.98,256.29,27.75,55425.04,78533.84
19344.02,22847.85,31104.4,1410.43,463.17,33.92,33831.27,83504.43
9869.48,9241.74,120249.05,2185.13,371.27,14.54,417689.1,185936.93
45047.16,26631.0,144545.62,2087.47,209.23,36.64,322134.65,239443.9
2283.87,2522.24,73181.27,1477.57,339.26,47.43,262402.85,135447.17
49942.65,19312.44,143535.7,3006.57,116.69,48.57,257965.94,201609.25
33820.89,22142.49,100474.38,2922.88,172.99,0.11,392543.53,234339.22
49087.97,15281.26,155659.79,2675.78,363.06,36.92,196287.95,169992.69
23717.66,5724.7,60635.16,2105.36,223.49,41.93,258669.81,137154.61
47692.07,16508.76,39476.75,2234.12,198.8,13.24,334179.24,181766.88
2174.55,10682.6,36385.52,1454.47,23.43,18.42,202120.47,112958.84
34902.37,26300.59,74745.56,1114.82,322.38,37.48,356171.78,198246.54
30344.06,6670.53,147060.64,2898.25,496.77,14.46,325947.82,220398.04
43575.38,25556.57,164258.55,1722.25,255.86,47.41,394375.33,262635.59
27381.28,6149.42,15602.03,1797.9,157.6,44.58,225266.22,125012.29
8521.12,11012.09,18876.59,1432.59,246.13,41.78,134737.59,82053.68
7560.56,7999.11,40285.44,1439.67,447.94,33.63,387460.46,147553.45
47397.72,20197.72,74861.72,1948.94,210.03,21.69,144305.26,179037.65
37974.08,8556.82,117383.9,1936.73,388.63,33.73,80376.55,117425.79
23629.08,19259.73,141461.43,1794.02,440.91,20.85,255459.77,159607.47
22122.74,18686.44,114019.12,3566.68,365.51,24.65,81737.83,135011.32
40715.47,22232.06,114926.66,2212.64,130.61,5.84,347706.84,237473.54
17688.95,18704.49,32559.05,1601.2,194.22,43.89,239602.42,159316.66
9904.75,21546.28,84226.27,1194.91,34.97,4.86,486284.48,238537.54
49129.3,17960.39,22675.99,2491.99,142.22,4.65,291596.22,233303.03
2069.74,932.58,33976.83,2433.01,392.03,38.67,48286.77,72171.16
12936.24,13183.17,141705.62,1798.81,31.38,46.2,167516.11,121861.57
47992.29,19870.82,135181.96,1921.25,66.8,21.27,264404.76,167578.12
13458.91,22604.54,90506.11,609.11,343.07,38.96,133823.63,104196.32
38663.73,14117.25,124243.86,1147.79,435.07,40.71,439086.03,240027.94
43071.3,24068.06,53645.23,1244.22,30.08,41.66,492655.7,224871.46
5546.49,2046.2,35946.45,1956.63,389.97,10.86,339536.0,151942.9
18385.29,20789.79,157411.61,2830.9,157.24,44.54,132232.54,140722.69
8979.97,5169.02,11650.65,1852.43,396.29,20.94,143886.77,103742.16
48115.93,25437.27,98782.68,3327.35,150.1,46.61,332674.38,262366.5
26951.64,14477.25,153590.33,2848.67,10.31,21.82,190870.25,145136.94
41544.6,12958.36,57132.68,800.66,405.49,2.7,349670.44,192755.61
